timestamp,frame_num,mode,obj_count,obj_classes,avg_confidence,avg_depth_m,cpu_power_w,gpu_power_w,inst_power_w,frame_power_mj,pixel_power_uj,total_energy_wh,peak_power_w,energy_per_frame_mj,energy_per_object_mj,fps_per_watt,objects_per_joule,yolo_efficiency,frame_latency_ms,capture_ms,preprocess_ms,yolo_ms,track_ms,render_ms,bottleneck_stage,fps,fps_stability_std,dropped_frames,cpu_pct,gpu_pct,ram_mb,gpu_mb,motion_detected,tracking_stability_pct
2026-05-21 14:30:48,1,rgb,0,—,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13,27.12,5.41,0.0,0.0,7.4,capture,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 14:30:49,20,rgb,0,person|cat,0.359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.78,0.0,0.0,52.28,11.72,4.24,27.81,0.03,8.37,yolo,18.0,6.56,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 14:30:50,40,rgb,1,person,0.36,0,45.0,0.0,45.0,2191.95,7.1353,0.006806,45.0,2191.95,2191.95,0.45,0.5,0.041,48.71,11.94,4.14,24.28,0.05,8.16,yolo,20.2,0.66,0,100.0,0.0,421.0,29.0,0,0.0
2026-05-21 14:30:51,60,rgb,2,person,0.37,0,36.63,0.0,36.63,1795.603,5.8451,0.018848,45.0,1795.603,897.802,0.56,1.1,0.081,49.02,11.99,4.16,24.63,0.04,8.06,yolo,20.6,0.09,0,81.4,0.0,421.1,29.0,0,0.0
2026-05-21 14:30:52,84,rgb,0,person,0.376,0,36.63,0.0,36.63,1678.02,5.4623,0.030099,45.0,1678.02,1678.02,0.56,0.0,0.0,45.81,10.33,4.13,22.94,0.05,8.17,yolo,20.6,0.0,0,81.4,0.0,421.1,29.0,1,100.0
2026-05-21 14:30:53,105,rgb,1,person,0.383,0,35.59,0.0,35.59,1640.343,5.3397,0.039717,45.0,1640.343,1640.343,0.61,0.6,0.041,46.09,8.85,4.31,24.29,0.04,8.36,yolo,21.6,0.35,0,79.1,0.0,421.1,29.0,1,0.0
2026-05-21 14:30:54,126,rgb,1,person|tie|person,0.406,0,33.93,0.0,33.93,1524.136,4.9614,0.04894,45.0,1524.136,1524.136,0.62,0.7,0.043,44.92,8.58,4.34,23.35,0.07,8.26,yolo,20.9,0.24,0,75.4,0.0,421.3,29.0,1,100.0
2026-05-21 14:30:55,150,rgb,0,person,0.432,0,34.52,0.0,34.52,1553.055,5.0555,0.059086,45.0,1553.055,1553.055,0.63,0.0,0.0,44.99,9.33,4.37,22.63,0.08,8.2,yolo,21.7,0.3,0,76.7,0.0,421.4,29.0,1,100.0
2026-05-21 14:30:56,174,rgb,0,person,0.434,0,34.52,0.0,34.52,1549.258,5.0432,0.069434,45.0,1549.258,1549.258,0.61,0.0,0.0,44.88,9.16,4.42,22.5,0.06,8.3,yolo,20.9,0.36,0,76.7,0.0,421.4,29.0,1,100.0
2026-05-21 14:30:57,195,rgb,1,person,0.46,0,33.88,0.0,33.88,1518.502,4.943,0.078337,45.0,1518.502,1518.502,0.61,0.7,0.044,44.82,8.84,4.37,22.58,0.02,8.52,yolo,20.7,0.09,0,75.3,0.0,421.4,29.0,1,0.0
2026-05-21 14:30:59,210,rgb,1,person,0.49,0,33.84,0.0,33.84,1514.34,4.9295,0.084663,45.0,1514.34,1514.34,0.61,0.7,0.044,44.75,8.74,4.4,22.55,0.04,8.51,yolo,20.7,0.0,0,75.2,0.0,421.4,0.0,1,0.0
2026-05-21 14:31:00,233,rgb,2,person,0.567,0,33.84,0.0,33.84,1522.8,4.957,0.094372,45.0,1522.8,761.4,0.39,1.3,0.087,45.0,8.66,4.38,22.97,0.09,8.42,yolo,13.1,0.0,0,75.2,0.0,421.4,0.0,1,100.0
