timestamp,frame_num,mode,obj_count,obj_classes,avg_confidence,avg_depth_m,cpu_power_w,gpu_power_w,inst_power_w,frame_power_mj,pixel_power_uj,total_energy_wh,peak_power_w,energy_per_frame_mj,energy_per_object_mj,fps_per_watt,objects_per_joule,yolo_efficiency,frame_latency_ms,capture_ms,preprocess_ms,yolo_ms,track_ms,render_ms,bottleneck_stage,fps,fps_stability_std,dropped_frames,cpu_pct,gpu_pct,ram_mb,gpu_mb,motion_detected,tracking_stability_pct
2026-05-21 12:26:10,1,rgb,0,—,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.63,29.54,4.46,0.0,0.0,6.41,capture,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 12:26:11,27,rgb,3,person,0.719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.78,3000.0,0.156,38.85,10.52,3.12,19.17,0.13,5.8,yolo,25.7,4.94,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 12:26:12,57,rgb,3,person,0.693,0,0.0,0.6,0.6,21.63,0.0704,0.000171,0.6,21.63,7.21,46.76,138.7,0.182,36.05,10.79,2.94,16.5,0.13,5.59,yolo,28.1,0.43,0,0.0,1.0,418.5,19.0,0,100.0
2026-05-21 12:26:13,86,rgb,3,person,0.683,0,31.72,0.0,31.72,1070.55,3.4849,0.008258,31.72,1070.55,356.85,0.91,2.8,0.214,33.75,11.21,2.83,14.05,0.13,5.45,yolo,28.8,0.13,0,70.5,0.0,418.5,19.0,0,100.0
2026-05-21 12:26:14,110,rgb,3,person,0.696,0,31.72,0.0,31.72,1149.85,3.743,0.015612,31.72,1149.85,383.283,0.75,2.6,0.194,36.25,11.87,3.03,15.49,0.14,5.59,yolo,23.8,1.0,0,70.5,0.0,418.5,19.0,1,100.0
2026-05-21 12:26:15,136,rgb,3,person|person|cell phone,0.699,0,39.33,0.0,39.33,1446.557,4.7088,0.025344,39.33,1446.557,482.186,0.66,2.1,0.176,36.78,10.37,3.19,17.02,0.18,5.81,yolo,25.8,0.38,0,87.4,0.0,420.6,19.0,1,100.0
2026-05-21 12:26:16,156,rgb,5,person,0.654,0,36.99,0.0,36.99,1509.192,4.9127,0.03371,39.33,1509.192,301.838,0.54,3.3,0.242,40.8,9.1,3.74,20.63,0.22,6.82,yolo,19.8,1.31,0,82.2,0.0,421.2,19.0,1,100.0
2026-05-21 12:26:17,180,rgb,4,person,0.677,0,35.68,0.0,35.68,1508.55,4.9106,0.043848,39.33,1508.55,377.137,0.62,2.7,0.183,42.28,8.06,4.0,21.87,0.25,7.75,yolo,22.3,0.5,0,79.3,0.0,421.2,19.0,1,100.0
2026-05-21 12:26:31,198,rgb,4,person,0.716,0,35.68,0.0,35.68,9287.861,30.2339,0.053871,39.33,9287.861,2321.965,0.04,0.4,0.168,260.31,223.13,4.24,23.75,0.28,8.52,capture,1.3,4.81,0,79.3,0.0,421.2,19.0,1,100.0
2026-05-21 12:26:32,216,rgb,5,person,0.696,0,13.77,0.0,13.77,3609.668,11.7502,0.08934,39.33,3609.668,721.934,1.22,1.4,0.205,262.14,223.57,4.46,24.4,0.31,9.0,capture,16.8,3.55,0,30.6,0.0,424.4,67.0,1,100.0
2026-05-21 12:26:33,237,rgb,6,person,0.619,0,13.77,0.0,13.77,3640.926,11.852,0.110484,39.33,3640.926,606.821,1.42,1.6,0.236,264.41,224.06,4.76,25.44,0.35,9.4,capture,19.5,0.57,0,30.6,0.0,424.4,67.0,1,100.0
2026-05-21 12:26:34,258,rgb,2,person|person|cat,0.597,0,34.47,0.0,34.47,1700.06,5.5341,0.158549,39.33,1700.06,850.03,0.59,1.2,0.078,49.32,8.83,4.83,25.49,0.32,9.45,yolo,20.5,0.21,0,76.6,0.0,425.2,67.0,1,100.0
2026-05-21 12:26:35,279,rgb,1,person,0.624,0,34.47,0.0,34.47,1612.851,5.2502,0.168144,39.33,1612.851,1612.851,0.61,0.6,0.041,46.79,8.29,4.63,24.35,0.25,8.89,yolo,20.9,0.09,0,76.6,0.0,425.2,67.0,1,100.0
2026-05-21 12:26:36,301,rgb,1,person,0.656,0,33.98,0.0,33.98,1513.809,4.9278,0.177747,39.33,1513.809,1513.809,0.64,0.7,0.042,44.55,7.49,4.47,23.59,0.19,8.44,yolo,21.8,0.19,0,75.5,0.0,425.3,67.0,1,100.0
2026-05-21 12:26:37,324,rgb,0,person,0.663,0,33.98,0.0,33.98,1526.382,4.9687,0.187466,39.33,1526.382,1526.382,0.63,0.0,0.0,44.92,8.93,4.46,23.12,0.12,7.99,yolo,21.5,0.06,0,75.5,0.0,425.3,67.0,0,100.0
2026-05-21 12:26:38,345,rgb,0,—,0.663,0,33.62,0.0,33.62,1507.857,4.9084,0.196284,39.33,1507.857,1507.857,0.62,0.0,0.0,44.85,9.27,4.41,22.93,0.06,7.93,yolo,20.8,0.15,0,74.7,0.0,425.3,67.0,0,100.0
2026-05-21 12:26:39,368,rgb,0,—,0.663,0,32.4,0.0,32.4,1438.236,4.6818,0.205743,39.33,1438.236,1438.236,0.71,0.0,0.0,44.39,9.47,4.34,22.38,0.0,7.99,yolo,22.9,0.43,0,72.0,0.0,425.3,67.0,0,100.0
2026-05-21 12:26:41,390,rgb,0,—,0.663,0,32.94,0.0,32.94,1470.112,4.7855,0.214535,39.33,1470.112,1470.112,0.63,0.0,0.0,44.63,9.6,4.3,22.54,0.0,7.98,yolo,20.7,0.46,0,73.2,0.0,425.3,67.0,0,100.0
2026-05-21 12:26:42,414,rgb,0,—,0.663,0,32.94,0.0,32.94,1467.806,4.778,0.224274,39.33,1467.806,1467.806,0.6,0.0,0.0,44.56,9.29,4.31,22.72,0.0,8.01,yolo,19.9,0.3,0,73.2,0.0,425.3,67.0,0,100.0
2026-05-21 12:26:43,420,rgb,0,—,0.663,0,33.48,0.0,33.48,1483.834,4.8302,0.226717,39.33,1483.834,1483.834,0.59,0.0,0.0,44.32,9.12,4.32,22.69,0.0,7.96,yolo,19.9,0.0,0,74.4,0.0,425.3,0.0,0,100.0
2026-05-21 12:26:44,444,rgb,0,—,0.663,0,33.48,0.0,33.48,1480.486,4.8193,0.2366,39.33,1480.486,1480.486,0.66,0.0,0.0,44.22,8.86,4.41,22.88,0.0,7.84,yolo,22.0,2.7,0,74.4,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:45,465,rgb,0,—,0.663,0,26.95,0.0,26.95,1195.502,3.8916,0.243958,39.33,1195.502,1195.502,0.75,0.0,0.0,44.36,9.54,4.26,22.65,0.0,7.66,yolo,20.1,0.4,0,59.9,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:46,486,rgb,0,—,0.663,0,36.86,0.0,36.86,1651.328,5.3754,0.251801,39.33,1651.328,1651.328,0.55,0.0,0.0,44.8,9.92,4.31,22.82,0.0,7.48,yolo,20.1,0.0,0,81.9,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:47,510,rgb,0,—,0.663,0,37.12,0.0,37.12,1664.09,5.417,0.262818,39.33,1664.09,1664.09,0.6,0.0,0.0,44.83,9.7,4.21,23.15,0.0,7.51,yolo,22.4,0.46,0,82.5,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:48,534,rgb,0,—,0.663,0,37.12,0.0,37.12,1661.862,5.4097,0.273913,39.33,1661.862,1661.862,0.54,0.0,0.0,44.77,9.38,4.22,23.26,0.0,7.63,yolo,20.2,0.82,0,82.5,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:49,554,rgb,0,—,0.663,0,36.49,0.0,36.49,1632.198,5.3131,0.283027,39.33,1632.198,1632.198,0.54,0.0,0.0,44.73,9.11,4.24,23.4,0.0,7.68,yolo,19.8,0.16,0,81.1,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:50,573,rgb,0,—,0.663,0,37.17,0.0,37.17,1657.782,5.3964,0.291666,39.33,1657.782,1657.782,0.53,0.0,0.0,44.6,9.21,4.17,23.35,0.0,7.59,yolo,19.7,0.04,0,82.6,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:51,597,rgb,0,—,0.663,0,37.17,0.0,37.17,1658.154,5.3976,0.302707,39.33,1658.154,1658.154,0.58,0.0,0.0,44.61,9.43,4.19,23.39,0.0,7.31,yolo,21.6,0.71,0,82.6,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:52,619,rgb,0,—,0.663,0,36.72,0.0,36.72,1635.509,5.3239,0.312726,39.33,1635.509,1635.509,0.57,0.0,0.0,44.54,9.55,4.17,23.41,0.0,7.15,yolo,20.8,0.34,0,81.6,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:53,640,rgb,0,—,0.663,0,37.48,0.0,37.48,1668.235,5.4305,0.322386,39.33,1668.235,1668.235,0.58,0.0,0.0,44.51,9.62,4.17,23.18,0.0,7.29,yolo,21.7,0.35,0,83.3,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:54,660,rgb,0,—,0.663,0,39.51,0.0,39.51,1784.667,5.8095,0.331796,39.51,1784.667,1784.667,0.53,0.0,0.0,45.17,10.06,4.18,23.39,0.0,7.29,yolo,21.0,0.15,0,87.8,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:55,684,rgb,4,person,0.672,0,39.51,0.0,39.51,1772.024,5.7683,0.343622,39.51,1772.024,443.006,0.42,2.3,0.173,44.85,9.65,4.19,23.12,0.08,7.55,yolo,16.8,1.98,0,87.8,0.0,425.3,0.0,1,100.0
2026-05-21 12:26:56,705,rgb,2,person,0.664,0,31.99,0.0,31.99,1427.714,4.6475,0.35249,39.51,1427.714,713.857,0.65,1.4,0.089,44.63,9.4,4.23,22.57,0.16,8.0,yolo,20.7,1.89,0,71.1,0.0,425.8,0.0,1,100.0
2026-05-21 12:26:58,726,rgb,4,person,0.657,0,34.42,0.0,34.42,1547.867,5.0386,0.361041,39.51,1547.867,386.967,0.61,2.6,0.177,44.97,9.18,4.32,22.66,0.23,8.3,yolo,21.1,0.19,0,76.5,0.0,425.8,0.0,1,100.0
