timestamp,frame_num,mode,obj_count,obj_classes,avg_confidence,avg_depth_m,cpu_power_w,gpu_power_w,inst_power_w,frame_power_mj,pixel_power_uj,total_energy_wh,peak_power_w,energy_per_frame_mj,energy_per_object_mj,fps_per_watt,objects_per_joule,yolo_efficiency,frame_latency_ms,capture_ms,preprocess_ms,yolo_ms,track_ms,render_ms,bottleneck_stage,fps,fps_stability_std,dropped_frames,cpu_pct,gpu_pct,ram_mb,gpu_mb,motion_detected,tracking_stability_pct
2026-05-19 14:01:20,1,rgb,0,—,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.36,28.6,4.58,0.0,0.0,6.99,capture,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-19 14:01:21,26,rgb,1,dining table|person|person|laptop|person,0.632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371.34,1000.0,0.051,39.96,11.17,3.07,19.79,0.08,5.71,yolo,23.7,7.7,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-19 14:01:22,54,rgb,2,person|book|laptop|dining table|person|person|laptop|person,0.632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.86,2000.0,0.113,37.72,11.41,2.86,17.66,0.09,5.57,yolo,28.8,1.31,0,0.0,0.0,418.3,29.0,0,100.0
2026-05-19 14:01:23,84,rgb,1,person|laptop|person,0.639,0,30.78,0.0,30.78,1046.828,3.4076,0.007331,30.78,1046.828,1046.828,0.87,1.0,0.07,34.01,11.15,2.73,14.36,0.09,5.54,yolo,26.7,0.71,0,68.4,0.0,418.3,29.0,0,100.0
2026-05-19 14:01:24,113,rgb,1,person,0.695,0,31.01,0.0,31.01,1046.898,3.4079,0.015776,31.01,1046.898,1046.898,0.93,1.0,0.07,33.76,10.97,2.76,14.2,0.08,5.62,yolo,29.0,0.79,0,68.9,0.0,419.2,29.0,0,100.0
2026-05-19 14:01:25,141,rgb,1,person,0.751,0,30.02,0.0,30.02,1014.376,3.302,0.023726,31.01,1014.376,1014.376,0.89,1.0,0.07,33.79,10.91,2.77,14.32,0.07,5.61,yolo,26.7,0.8,0,66.7,0.0,419.4,29.0,0,100.0
2026-05-19 14:01:26,171,rgb,1,person|book|person|laptop|person|cell phone|laptop|person,0.742,0,30.19,0.0,30.19,1019.818,3.3197,0.032217,31.01,1019.818,1019.818,0.93,1.0,0.07,33.78,10.85,2.78,14.32,0.08,5.61,yolo,28.0,0.44,0,67.1,0.0,419.4,29.0,1,100.0
2026-05-19 14:01:27,200,rgb,4,dining table|person|person|dining table|person|book,0.628,0,31.63,0.0,31.63,1066.564,3.4719,0.040699,31.63,1066.564,266.641,0.91,3.8,0.281,33.72,10.94,2.73,14.21,0.13,5.55,yolo,28.9,0.31,0,70.3,0.0,419.4,29.0,1,100.0
2026-05-19 14:01:28,228,rgb,4,dining table|person|dining table|person|book,0.647,0,30.24,0.0,30.24,1019.995,3.3203,0.048739,31.63,1019.995,254.999,0.88,3.9,0.282,33.73,10.84,2.73,14.17,0.16,5.63,yolo,26.6,0.8,0,67.2,0.0,420.5,29.0,1,75.0
2026-05-19 14:01:29,257,rgb,4,dining table|person|dining table|person|book,0.66,0,30.24,0.0,30.24,1023.019,3.3301,0.056966,31.63,1023.019,255.755,0.92,3.9,0.281,33.83,10.76,2.74,14.22,0.18,5.72,yolo,28.0,0.43,0,67.2,0.0,420.5,29.0,1,100.0
2026-05-19 14:01:30,285,rgb,4,dining table|person|dining table|person|book,0.663,0,30.42,0.0,30.42,1026.979,3.343,0.064948,31.63,1026.979,256.745,0.92,3.9,0.283,33.76,10.87,2.72,14.13,0.19,5.66,yolo,27.9,0.02,0,67.6,0.0,420.5,29.0,1,75.0
2026-05-19 14:01:31,300,rgb,4,dining table|person|dining table|person|book,0.689,0,31.54,0.0,31.54,1067.314,3.4743,0.069248,31.63,1067.314,266.829,0.88,3.7,0.283,33.84,10.88,2.77,14.14,0.19,5.66,yolo,27.9,0.0,0,70.1,0.0,420.5,0.0,1,100.0
2026-05-19 14:01:32,330,rgb,1,person|book|dining table|person|person|dining table|person|book,0.651,0,21.2,0.0,21.2,725.04,2.3602,0.078121,31.63,725.04,725.04,1.32,1.4,0.069,34.2,10.87,2.78,14.48,0.17,5.7,yolo,28.0,2.73,0,47.1,0.0,420.5,0.0,1,100.0
