timestamp,frame_num,mode,obj_count,obj_classes,avg_confidence,avg_depth_m,cpu_power_w,gpu_power_w,inst_power_w,frame_power_mj,pixel_power_uj,total_energy_wh,peak_power_w,energy_per_frame_mj,energy_per_object_mj,fps_per_watt,objects_per_joule,yolo_efficiency,frame_latency_ms,capture_ms,preprocess_ms,yolo_ms,track_ms,render_ms,bottleneck_stage,fps,fps_stability_std,dropped_frames,cpu_pct,gpu_pct,ram_mb,gpu_mb,motion_detected,tracking_stability_pct
2026-05-21 14:57:07,1,rgb,0,—,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.88,28.87,3.77,0.0,0.0,5.08,capture,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 14:57:08,18,rgb,11,book|chair,0.448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.94,11000.0,0.315,58.13,12.75,3.58,34.87,0.37,6.44,yolo,17.2,4.05,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 14:57:10,42,rgb,10,book|chair,0.442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.08,10000.0,0.387,48.27,12.35,3.34,25.82,0.44,6.21,yolo,22.7,1.1,0,0.0,0.0,427.2,19.0,0,100.0
2026-05-21 14:57:11,69,rgb,11,person|book|chair|book|chair,0.443,0,34.65,0.0,34.65,1361.052,4.4305,0.003987,34.65,1361.052,123.732,0.74,8.1,0.589,39.28,10.74,3.23,18.67,0.46,6.08,yolo,25.8,0.59,0,77.0,0.0,427.3,19.0,0,90.9
2026-05-21 14:57:12,90,rgb,12,person|book|chair|book|chair|cell phone|book|chair,0.427,0,41.31,0.0,41.31,1668.511,5.4314,0.012077,41.31,1668.511,139.043,0.62,7.2,0.632,40.39,11.45,3.21,18.99,0.48,6.14,yolo,25.8,0.0,0,91.8,0.0,427.4,19.0,1,100.0
2026-05-21 14:57:13,115,rgb,10,person|book|chair|book|chair,0.455,0,41.31,0.0,41.31,1727.171,5.6223,0.023872,41.31,1727.171,172.717,0.5,5.8,0.515,41.81,11.95,3.41,19.42,0.49,6.43,yolo,20.8,0.0,0,91.8,0.0,427.4,19.0,0,100.0
2026-05-21 14:57:14,142,rgb,13,book|chair,0.454,0,40.37,0.0,40.37,1556.263,5.066,0.036246,41.31,1556.263,119.713,0.61,8.4,0.721,38.55,10.33,3.29,18.03,0.49,6.3,yolo,24.8,0.0,0,89.7,0.0,427.9,19.0,0,100.0
2026-05-21 14:57:15,166,rgb,11,book|chair,0.446,0,36.18,0.0,36.18,1312.249,4.2716,0.045475,41.31,1312.249,119.295,0.74,8.4,0.661,36.27,9.89,3.1,16.64,0.48,6.08,yolo,26.7,0.0,0,80.4,0.0,427.9,19.0,0,90.9
2026-05-21 14:57:16,195,rgb,11,book|chair,0.454,0,36.72,0.0,36.72,1298.786,4.2278,0.05594,41.31,1298.786,118.071,0.73,8.5,0.681,35.37,9.7,3.02,16.15,0.45,5.97,yolo,26.9,0.57,0,81.6,0.0,428.0,19.0,0,90.9
2026-05-21 14:57:17,224,rgb,12,book|chair,0.447,0,33.39,0.0,33.39,1123.573,3.6575,0.065793,41.31,1123.573,93.631,0.86,10.7,0.785,33.65,9.08,2.96,15.29,0.41,5.82,yolo,28.9,0.36,0,74.2,0.0,428.0,19.0,0,91.7
2026-05-21 14:57:18,251,rgb,12,book|chair,0.439,0,34.2,0.0,34.2,1170.666,3.8108,0.074352,41.31,1170.666,97.555,0.78,10.3,0.768,34.23,9.28,2.97,15.63,0.45,5.81,yolo,26.8,0.4,0,76.0,0.0,428.0,19.0,0,91.7
2026-05-21 14:57:19,270,rgb,13,book|chair,0.442,0,34.69,0.0,34.69,1212.762,3.9478,0.080605,41.31,1212.762,93.289,0.77,10.7,0.807,34.96,9.27,3.0,16.1,0.47,6.03,yolo,26.8,0.0,0,77.1,0.0,428.0,0.0,0,92.3
2026-05-21 14:57:20,297,rgb,13,book|chair,0.448,0,34.69,0.0,34.69,1301.569,4.2369,0.089924,41.31,1301.569,100.121,0.71,10.0,0.765,37.52,9.84,2.98,17.0,1.55,6.07,yolo,24.6,2.13,0,77.1,0.0,428.0,0.0,0,92.3
