timestamp,frame_num,mode,obj_count,obj_classes,avg_confidence,avg_depth_m,cpu_power_w,gpu_power_w,inst_power_w,frame_power_mj,pixel_power_uj,total_energy_wh,peak_power_w,energy_per_frame_mj,energy_per_object_mj,fps_per_watt,objects_per_joule,yolo_efficiency,frame_latency_ms,capture_ms,preprocess_ms,yolo_ms,track_ms,render_ms,bottleneck_stage,fps,fps_stability_std,dropped_frames,cpu_pct,gpu_pct,ram_mb,gpu_mb,motion_detected,tracking_stability_pct
2026-05-21 15:25:19,1,rgb,0,—,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.54,29.08,18.17,0.0,0.0,12.01,capture,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 15:25:20,18,rgb,2,book|person|book|chair|person|person,0.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.74,2000.0,0.06,61.85,11.92,7.45,33.55,0.17,8.47,yolo,16.9,5.45,0,0.0,0.0,0.0,0.0,0,100.0
2026-05-21 15:25:21,44,rgb,3,book|person|book|chair|person,0.534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.04,3000.0,0.13,46.58,10.84,5.07,22.99,0.19,7.3,yolo,23.7,2.45,0,0.0,0.0,426.4,19.0,0,100.0
2026-05-21 15:25:22,66,rgb,2,book|person|person,0.567,0,32.94,0.0,32.94,1383.809,4.5046,0.002737,32.94,1383.809,691.904,0.73,1.4,0.102,42.01,10.18,4.22,19.7,0.17,6.89,yolo,23.9,0.06,0,73.2,0.0,426.1,19.0,1,50.0
2026-05-21 15:25:23,81,rgb,2,book|person,0.603,0,32.94,0.0,32.94,1587.708,5.1683,0.008931,32.94,1587.708,793.854,0.38,1.3,0.079,48.2,10.02,4.01,25.18,0.17,7.87,yolo,12.4,5.09,0,73.2,0.0,426.1,19.0,1,100.0
2026-05-21 15:25:25,96,rgb,2,book|person|person,0.625,0,40.27,0.0,40.27,2161.694,7.0368,0.016674,40.27,2161.694,1080.847,0.35,0.9,0.068,53.68,9.49,4.5,29.47,0.18,9.02,yolo,14.0,0.71,0,89.5,0.0,427.2,19.0,1,100.0
2026-05-21 15:25:26,111,rgb,3,book|person|book|chair|person,0.603,0,40.27,0.0,40.27,2501.17,8.1418,0.026365,40.27,2501.17,833.723,0.37,1.2,0.085,62.11,9.41,4.95,35.42,1.07,10.22,yolo,15.0,0.44,0,89.5,0.0,427.2,19.0,1,100.0
2026-05-21 15:25:27,128,rgb,2,book|person|book|chair|person,0.554,0,36.49,0.0,36.49,2345.577,7.6353,0.037866,40.27,2345.577,1172.789,0.43,0.9,0.053,64.28,9.05,5.25,37.72,1.12,10.79,yolo,15.8,0.3,0,81.1,0.0,427.5,19.0,1,100.0
2026-05-21 15:25:28,147,rgb,4,book|person|person,0.533,0,36.49,0.0,36.49,2150.721,7.001,0.049592,40.27,2150.721,537.68,0.55,1.9,0.125,58.94,9.49,4.93,32.11,1.09,11.05,yolo,19.9,1.26,0,81.1,0.0,427.5,19.0,0,75.0
2026-05-21 15:25:29,166,rgb,2,book|person|person,0.562,0,35.23,0.0,35.23,1966.539,6.4015,0.060475,40.27,1966.539,983.269,0.45,1.0,0.066,55.82,9.69,4.71,30.38,0.23,10.58,yolo,16.0,1.72,0,78.3,0.0,410.4,19.0,0,50.0
